id,order_id,card_id,store_id,card_title,urls,metadata,created_at,store_code,store_name,status,week_folder
288,3c757c3c-3160-4b3d-8321-5a5fb6fa97f7,cc775b9d-95f5-45a2-bf45-ba8ccf5f27d5,,City Fresh Market #4005,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/13610163-51c4-4cd3-b9a1-9feab5a3b07a.pdf""]","{""group_id"":""bb2e0b82-4520-4e24-ad3b-8bfcd9698140"",""quantity"":null,""start_day"":""Friday"",""card_title"":""City Fresh Market #4005"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:07:13.281965+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:07:19.387+00,0095,City Fresh Market #4005,Pending,2025-W50
289,eee0b3c1-fdca-4fed-a57a-c9100b8b6131,bd913580-094f-4575-877f-67b57e20814e,,Halsey Traders Market,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/33119037-b8ab-4e23-89e5-73d80b9bd35a.pdf""]","{""group_id"":""61f2b647-d028-461a-8aa2-40e23603b4fb"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Halsey Traders Market"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:07:20.785946+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:07:24.687+00,0090,Halsey Traders Market,Pending,2025-W50
290,e658aa49-9f94-4fc3-87f6-605d58277e68,213482e9-ebdc-4f4c-ac80-24c38ad27998,,"Ideal Food Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/60b0937b-e5fc-43e4-9da0-f81689776fc9.pdf""]","{""group_id"":""98473bba-0ee2-4f9b-b9f3-ae185bad98da"",""quantity"":""30"",""start_day"":""Friday"",""card_title"":""Ideal Food Market "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:07:27.342025+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:07:31.573+00,0035,"Ideal Food Market ",Pending,2025-W50
291,ea5f7091-1b7a-4d63-9b9a-ba4346bc2162,8d301e4f-652e-441c-90fd-5093d52851d8,,"City Fresh Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e31d39c0-88f4-4d00-a880-8c9b225e38f8.pdf""]","{""group_id"":""7695b29f-c65a-43d6-a285-64aa49bca7b0"",""quantity"":""30"",""start_day"":""Friday"",""card_title"":""City Fresh Market "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:07:36.76659+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:07:40.764+00,0016,"City Fresh Market ",Pending,2025-W50
292,ec0ee6a5-6ff1-4c4b-9b60-1f8cbe1218db,0f87c1f4-6379-43dc-976b-60757ba01e62,,"Food Fair Fresh Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/ce6d2e8f-b849-4f4c-93c5-303ff8a78ab8.pdf""]","{""group_id"":""927e4722-9145-45b2-a014-af8db4fddacd"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Food Fair Fresh Market "",""resolution"":""1200x1600"",""triggered_at"":""2025-12-12T14:07:47.069497+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:07:51.885+00,0059,"Food Fair Fresh Market ",Pending,2025-W50
293,0449fd2a-bb60-45e1-86d8-cad0a53d8cc5,80bed9b5-581e-4a70-8e5a-d1e37866e327,,Food Universe Marketplace,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/65a1857d-e526-4dc0-8e2a-44d8c31c1690.pdf""]","{""group_id"":""b2dd4646-c7ff-4370-8f70-a1a2b72b5737"",""quantity"":""30"",""start_day"":""Friday"",""card_title"":""Food Universe Marketplace"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:12:07.354762+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:12:12.953+00,0091,Food Universe Marketplace,Pending,2025-W50
294,00a55128-6a28-4eb1-8b80-50e80bf81d4d,ea468cca-9632-44fb-9f6f-82be8a299bbc,,Cherry Valley Marketplace,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e9e60040-9e15-498a-89da-0d96a7190a8d.pdf""]","{""group_id"":""73e8e631-9e26-4c7e-889e-c9527a056f1c"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Cherry Valley Marketplace"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:13:33.919488+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:13:39.26+00,0073,Cherry Valley Marketplace,Pending,2025-W50
295,58699d44-d0e1-4330-b7a7-57cd79048d3c,eee66803-f081-4ce1-a2be-4b95356e4e85,,"Key Food Supermarkets ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/268c1abe-dbe6-4717-8659-6b8e45c17d00.pdf""]","{""group_id"":""719805f9-0bfa-4fe4-b836-ff30e1281c2f"",""quantity"":""20"",""start_day"":""Saturday"",""card_title"":""Key Food Supermarkets "",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:16:02.538857+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:16:06.856+00,0070,"Key Food Supermarkets ",Pending,2025-W50
296,64b80680-28f7-4fda-a9a1-4f90e64be4d9,c4f62b4c-6f4f-4ca3-bbd6-2b7de174c457,,The Food Emporium,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7c9c0be2-0ee6-49f7-bcb8-51fabb3e989f.pdf""]","{""group_id"":""7915faa9-a8b4-4360-a041-eedbe693a35d"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""The Food Emporium"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:20:31.566655+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:20:36.265+00,0041,The Food Emporium,Pending,2025-W50
297,187047c1-8015-47b2-bcdd-4165ea4dbb8f,8ff6ea0f-bc9a-4978-ad3c-a90b1b238e28,,"Key Food Marketplace ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e3d70737-50cf-40aa-b2e1-365482972295.pdf""]","{""group_id"":""da19438e-d5bc-434c-815b-0c9c509e3f52"",""quantity"":""30"",""start_day"":""Friday"",""card_title"":""Key Food Marketplace "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:22:15.424893+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:22:20.148+00,0320,"Key Food Marketplace ",Pending,2025-W50
298,28236b50-948a-4deb-8f5f-435a37609d90,3401fbe0-2eb3-4223-8b62-586b328dab1d,,Key Food Fresh,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/569c9004-5edb-40be-ad50-4cbfa88f33a1.pdf""]","{""group_id"":""3b46af05-94bd-4a14-b2e7-525cfbcb7719"",""quantity"":""20"",""start_day"":""Thursday"",""card_title"":""Key Food Fresh"",""resolution"":""1200x1600"",""triggered_at"":""2025-12-12T14:25:52.01927+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:25:57.088+00,0200,Key Food Fresh,Pending,2025-W50
299,e7548ecb-9918-467a-ac52-76b1c5890163,1498a639-5752-4ee3-85e0-04a1a59df963,,Key Food Fresh,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e1e1cf75-074d-4bc1-8871-bf4b4c7d0b8e.pdf""]","{""group_id"":""21fca7e7-dc63-4f27-aeae-06462664bd39"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Key Food Fresh"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:26:19.598386+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:26:23.358+00,0110,Key Food Fresh,Pending,2025-W50
300,2ff1f186-a26a-42ec-9fd0-a7da48c8c35b,eb25ff2d-9a8d-4667-a3b6-697a477f6314,,Universal Supermarket (2578),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/9614348a-ed5f-41b6-9baa-2f28f10e37a4.png""]","{""group_id"":""fffb4aa0-37c7-4de6-ae75-2434c4c06d5b"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Universal Supermarket (2578)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:34:24.884814+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:34:29.207+00,0486,Universal Supermarket (2578),Pending,2025-W50
301,8131cc15-381b-441f-8f09-982b52c99368,4a7386ea-ca9e-44de-b83b-510616dd3a93,,All NYC Warehouse,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/718aaee5-8b28-4d5e-bbe0-1ff1fc4c5472.pdf""]","{""group_id"":""98afcd95-2bd8-4da7-80cc-ec5d7030da71"",""quantity"":null,""start_day"":""Friday"",""card_title"":""All NYC Warehouse"",""resolution"":null,""triggered_at"":""2025-12-12T14:34:27.476902+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:34:34.252+00,0549,All NYC Warehouse,Pending,2025-W50
302,7045278f-b154-4f13-a07a-3788f8076c6c,fc4f5cb1-cf4f-40de-856e-d1e074ddbdeb,,C-Town Supermarket,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e4cd05c2-06b6-431f-932b-30623f89fdb5.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/0f7be769-ae4c-4702-9787-da4f5afd53e4.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/12ed8cbc-bf87-48f7-be09-e8aeb3459a18.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/437f3c8a-190b-488b-9897-8978bd6de16e.jpeg""]","{""group_id"":""f45510e0-42a2-4be9-90e5-dc5814927d34"",""quantity"":""40"",""start_day"":""Friday"",""card_title"":""C-Town Supermarket"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:34:26.312508+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:34:40.221+00,0291,C-Town Supermarket,Pending,2025-W50
303,98937f93-fbaa-4c19-b53d-b80de4216146,be2a3d90-b75e-4741-9c77-12739718d83d,,Golden Farms,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/4ed5fb39-c72f-4e74-997b-2e35a23a267e.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/ff238946-6ff9-45ac-b024-d2fd70a0b49d.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/92d3ddce-8c29-4189-84e5-2c65f945c2e4.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/fd7761a1-3f21-4f3d-b6e3-1d91d816b464.jpeg""]","{""group_id"":""f2bcf79d-450c-42b7-b5ff-40cf8f372e3e"",""quantity"":""40"",""start_day"":""Friday"",""card_title"":""Golden Farms"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:45:46.087275+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:45:56.506+00,0173,Golden Farms,Pending,2025-W50
304,d5f33310-9c72-43bb-b5f7-1e34ed918d1b,ce76f4d5-1d03-49db-aaf2-098244d37160,,City Fresh Market,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/eec31c0a-707d-4f9f-9eb4-da7b83b95837.pdf""]","{""group_id"":""8ebae5fa-88f6-46ac-9808-ff23a9a78b73"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""City Fresh Market"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:58:04.082452+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:58:08.905+00,0130,City Fresh Market,Pending,2025-W50
305,8c9176a9-8d69-4215-b250-4586038ba0d7,6e4f915f-73e7-48f5-9ae8-a78882b695b7,,"John's Farm Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/fa2f8c7f-5072-45fe-9c37-ed9f584a6b6b.pdf""]","{""group_id"":""8e6ee289-b2d1-4684-b742-67a32eb05420"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""John's Farm Market "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:58:09.760226+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:58:14.253+00,0467,"John's Farm Market ",Pending,2025-W50
306,3c544fed-2155-4e18-83ee-74cfc0df3d11,0e10ac25-8038-42f5-89a3-64bd62e6508d,,Met Food,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7bb913e9-48fb-4f1f-be83-eee7fad4ebac.jpeg""]","{""group_id"":""837d7ca4-64df-4b21-8e9d-30aa84c31969"",""quantity"":""24"",""start_day"":""Friday"",""card_title"":""Met Food"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:59:27.992611+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:59:31.627+00,0127,Met Food,Pending,2025-W50
307,a67b78ea-f7ce-4299-89b7-dc1436cbe7c2,ffa29eb4-4b87-459f-ab04-377f569a5bd7,,Food Dynasty Supermarket (2572),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8b7bb452-0eca-4784-a580-c0d47f731f2a.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/1533e81d-1c43-448a-851f-6463a5b7c20e.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6ffe0726-c708-421f-93b1-497f43c091d2.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6feda3b7-2b7c-4cab-80ab-60911508e16e.jpeg""]","{""group_id"":""cb7de725-dd5c-49f1-be00-dbce1cdb597f"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Food Dynasty Supermarket (2572)"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:59:38.295921+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:59:49.233+00,0113,Food Dynasty Supermarket (2572),Pending,2025-W50
308,07d03f71-1bd5-45b2-a8a7-cbe004e9e5ea,0a6dd72a-c69e-429d-ba3e-d5a9823f554e,,Fine Fare Supermarket,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/27c03f46-58ee-4be0-b3b0-22c20f4eb4ea.pdf""]","{""group_id"":""e8563340-e7d8-47b1-bbc5-c14cadf77aa9"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Fine Fare Supermarket"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T14:59:50.598422+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:59:55.099+00,0109,Fine Fare Supermarket,Pending,2025-W50
309,7ea6ae5e-fbab-4d02-be4b-dc758554c60e,ff778ad0-5b59-46d1-a3a1-413e029eb05c,,Fine Fare Supermarket,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/9706b4f4-343f-4796-aae2-1b685d6d4b17.pdf""]","{""group_id"":""6012467c-8238-40d1-871d-631dfd07fe6a"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Fine Fare Supermarket"",""resolution"":""1920x1080"",""triggered_at"":""2025-12-12T14:59:56.226676+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 14:59:59.903+00,0144,Fine Fare Supermarket,Pending,2025-W50
310,575a10a0-3b8f-45dd-b5aa-565cd097d994,56c16b8d-43b1-4f98-93f2-c4f0eda2d70e,,Bonavita Market,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6dc46e16-62ef-4bb2-add1-e891afd3ba00.pdf""]","{""group_id"":""38b3e585-ab33-4b2c-9b0e-e4dde4aea095"",""quantity"":""25"",""start_day"":""Friday"",""card_title"":""Bonavita Market"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T15:00:00.856361+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 15:00:06.44+00,0382,Bonavita Market,Pending,2025-W50
311,d35dd541-2518-4154-9076-aae4fd29c800,a65c0013-4730-44a6-9da5-f74523467a19,,Super Fresh (2688),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/6f8e812a-1d6f-49bf-836f-93f2f7fe5aa0.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/c88c1390-e8dc-466a-854e-578d6b6a9677.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b689b0d9-51e2-4a7c-bfdd-1257ae361f37.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/659d5abb-5c6b-49f8-8a3f-432330d132f8.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e9e57c1d-9dba-48f6-9d7f-8c5b32f6ddce.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/979de349-19a5-47c7-bfbf-7cd5787664b8.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/01a4e0e2-d60c-4db8-a84d-14e9b5ac7f39.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7e7ed2d5-22e9-45ff-a868-a766129853b5.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d61d18c3-3acb-4652-baf4-3c072f6451e7.jpeg""]","{""group_id"":""87d9c3d4-520c-4447-87da-2e1f1ff4dacb"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Super Fresh (2688)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T14:59:43.547198+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 15:00:09.901+00,0338,Super Fresh (2688),Pending,2025-W50
312,00d0ba39-3834-4afb-ad2b-7f6eabe5bffa,97430d55-2a47-43e9-ac03-831cc5ac2775,,"New Rochelle Farms ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e6fd370e-d472-4970-ab71-76e18c794567.pdf""]","{""group_id"":""4b419e87-3a61-4d84-9600-6b0a0bb9628d"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""New Rochelle Farms "",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T15:00:06.859131+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 15:00:13.781+00,0169,"New Rochelle Farms ",Pending,2025-W50
313,a40e0627-9e53-4b21-abae-663727621438,34fa4501-f93e-4efa-b677-deb026973114,,"Super Fresh ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/c02908a6-8f37-458b-827a-561364b119ed.pdf""]","{""group_id"":""8b86f0ae-944d-42ca-ae9f-e430789f161c"",""quantity"":""36"",""start_day"":""Friday"",""card_title"":""Super Fresh "",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T15:37:32.633469+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 15:37:37.646+00,0585,"Super Fresh ",Pending,2025-W50
314,dc50c943-6670-4255-a2e5-e4b25cc03e90,7b755030-7921-45ee-abc2-7b6417adc02d,,"Lone Star Gourmet Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/4fc958ae-6754-48de-ab89-98b129df33a8.pdf""]","{""group_id"":""a89654e5-eb07-4db4-862f-2b1d9b9ec6b5"",""quantity"":""24"",""start_day"":""Friday"",""card_title"":""Lone Star Gourmet Market "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T15:53:13.918039+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 15:53:19.647+00,0420,"Lone Star Gourmet Market ",Pending,2025-W50
315,d2b6eaf2-9f5a-497a-8b4e-6b2e603db735,c2d69e0b-3e4f-43bf-a666-5ca558218c20,,Universal Supermarket (2578),"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2aefed54-c77d-44ca-994d-0d3a1e697c70.jpeg""]","{""group_id"":""fffb4aa0-37c7-4de6-ae75-2434c4c06d5b"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Universal Supermarket (2578)"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T16:01:39.349264+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 16:01:43.42+00,0486,Universal Supermarket (2578),Pending,2025-W50
316,a1ba6fb7-8e8c-440c-9758-4842841470fc,3b5e06dd-694a-4841-b5d7-18886b7219df,,Food Universe Marketplace,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/19200790-a505-4e97-81ee-f48606819f20.png""]","{""group_id"":""b51be288-b667-42b3-bccd-9d4e407a72e0"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Food Universe Marketplace"",""resolution"":""1080x1920, 1600x1200"",""triggered_at"":""2025-12-12T17:18:06.414334+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:18:09.523+00,0397,Food Universe Marketplace,Pending,2025-W50
317,4b39339d-9638-484d-b8a7-fb3d70607e13,44c18282-6b12-4c95-b4e5-c3b6a576fab8,,"Key Foods ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/3f0e7a2f-e388-4e78-9fb6-cc3620269f37.pdf""]","{""group_id"":""21ad2b19-ad4d-400c-83e9-f78ac10f58a8"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Key Foods "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T17:33:54.687577+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:34:00.615+00,0242,"Key Foods ",Pending,2025-W50
318,17857642-b2cb-4115-a693-3fb44185b5b3,71dd29ab-0d0e-4c13-884a-a4ef6b304ee7,,"Key Food Supermarkets ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7cbeb8a4-fbe6-497a-a6a5-970047c616cf.pdf""]","{""group_id"":""f9f30a9e-8bb3-4785-a109-2d68def17b88"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Key Food Supermarkets "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T17:35:57.743103+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:36:02.577+00,0318,"Key Food Supermarkets ",Pending,2025-W50
319,9edd4d13-f3e1-43e7-aca4-9c15a6c7dea0,9da9ef35-7019-499f-abc1-835176342898,,"Key Food Fresh Supermarket ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/d52c762c-377c-4d01-b506-f95116e4d67a.pdf""]","{""group_id"":""0f21c3f4-32f7-4d90-a0cb-4a6c6074393c"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":""Key Food Fresh Supermarket "",""resolution"":""1920x1080"",""triggered_at"":""2025-12-12T17:37:28.299173+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:37:32.517+00,0427,"Key Food Fresh Supermarket ",Pending,2025-W50
320,4c0ec732-7460-4105-a396-e33d57fa154c,c65f3108-556f-46ae-92d0-b239d0f3cea9,,Key Food Fresh,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/e88f8894-13e7-4498-96c1-750dabcce539.pdf""]","{""group_id"":""bb0ce069-09ec-45b3-bef9-82910dffc8d4"",""quantity"":null,""start_day"":""Friday"",""card_title"":""Key Food Fresh"",""resolution"":""1600x1200"",""triggered_at"":""2025-12-12T17:39:03.825368+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:39:07.635+00,0096,Key Food Fresh,Pending,2025-W50
321,10b26131-a38b-4489-ae51-e5e2578f8611,688022e6-de47-4105-b94b-ba44faea8222,,C-Town Supermarket,"[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/2afe546e-092a-48dd-9d99-cda055c0f832.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/b4d17e7d-39a7-4243-b56a-13e4e3dbc5ee.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/a3a4f418-233d-4e84-bffa-83ab7633e8a8.jpeg"",""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/ffffdace-fb04-49bc-be9c-d00e63287d36.jpeg""]","{""group_id"":""1dc8030d-428d-41b6-853d-28d50f7c1b44"",""quantity"":""21"",""start_day"":""Friday"",""card_title"":""C-Town Supermarket"",""resolution"":""1200x1600"",""triggered_at"":""2025-12-12T17:43:39.318752+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:43:49.094+00,0424,C-Town Supermarket,Pending,2025-W50
322,b9c7b443-74ac-4ff1-b49f-8ec076ad9935,5eaf3442-93bc-4bb2-9c93-a8977333aa21,," Food Universe Marketplace","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/8cc7eba4-ae6c-4a24-a30a-16edde63071a.pdf""]","{""group_id"":""66d3c5ea-8c8d-4dd9-8f7e-93ec3844282a"",""quantity"":""20"",""start_day"":""Friday"",""card_title"":"" Food Universe Marketplace"",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T17:51:04.497387+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 17:51:09.064+00,0006," Food Universe Marketplace",Pending,2025-W50
323,24f06f0a-9e57-42c1-8b66-e7178194d945,c0c872f0-e0ed-4f60-a977-26be5df84df2,,"Brother Produce & Fish Market ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/aadcae3e-57cf-4b40-a2ca-1497b21aa776.png""]","{""group_id"":""1d28b543-5faa-4229-b0fd-71aa7902c042"",""quantity"":""24"",""start_day"":null,""card_title"":""Brother Produce & Fish Market "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T18:51:35.726538+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 18:51:39.105+00,0574,"Brother Produce & Fish Market ",Pending,2025-W50
324,41783dc7-0e4f-4b30-83f8-2a6f1a4762b3,dc07542f-6bf9-4676-8d23-9399bcd28b79,,"Ideal ","[""https://rvx-products-dev-orderimagesbucket-dvsreete.s3.us-east-1.amazonaws.com/order/7c6895c3-032b-4ae0-911e-9a2ebbacc210.jpeg""]","{""group_id"":""0ec6d557-2c2a-458d-ad08-386acba54e09"",""quantity"":""34"",""start_day"":""Friday"",""card_title"":""Ideal "",""resolution"":""1080x1920"",""triggered_at"":""2025-12-12T19:49:13.786973+00:00"",""trigger_operation"":""UPDATE""}",2025-12-12 19:49:17.635+00,0570,"Ideal ",Pending,2025-W50
